id,type,model,status,date,front,oblast,raion,town,lat,lon,tags
22018,Infantry fighting vehicles,BMP-2(K),Destroyed,2023-09-25,East Ukraine,Kharkiv oblast,Kupiansk raion,Yahidne,49.66151,37.9154,-941
22019,Tanks,T-80BV,Abandoned,2023-12-04,East Ukraine,Donetsk oblast,Pokrovsk raion,Novomykhailivka,47.85115196947225,37.51354237170772,"-948,-957,-956"
22020,Tanks,T-80BV,Destroyed,2023-12-13,East Ukraine,Donetsk oblast,Pokrovsk raion,Novomykhailivka,47.8580587,37.5140376,"-941,-937,-948,-957"
22022,Infantry fighting vehicles,BTR-82A(M),Abandoned,2023-11-30,East Ukraine,Zaporizhzhia oblast,Polohy raion,Kopani ,47.44488,35.79108,
22023,Infantry fighting vehicles,BMP-3 Obr. 2020,Destroyed,2023-12-13,East Ukraine,Donetsk oblast,Pokrovsk raion,Novomykhailivka,47.8579612,37.5158064,"-938,-931"
22024,Infantry fighting vehicles,BTR-82A(M),Destroyed,2023-11-30,East Ukraine,Zaporizhzhia oblast,Polohy raion,Kopani ,47.44476,35.79276,
22026,Self-propelled artillery,203mm 2S7(M) 'Pion'/'Malka',Destroyed,2023-12-04,South Ukraine,Kherson oblast,Kherson raion,Kostohryzove,46.529588,32.838262,
22030,Infantry fighting vehicles,BMP-2 675-sb3KDZ,Abandoned,2023-12-04,East Ukraine,Zaporizhzhia oblast,Polohy raion,Robotyne,47.43131,35.83279,"-957,-956"
22036,Infantry fighting vehicles,BTR-80,Destroyed,2023-11-11,East Ukraine,Donetsk oblast,Pokrovsk raion,Vodiane,48.092167,37.667806,
22037,Tanks,T-72 *,Destroyed,2023-12-05,East Ukraine,Zaporizhzhia oblast,Polohy raion,Rivne ,47.41459,35.73488,-957
22038,Self-propelled artillery,240mm 2S4 'Tyulpan',Destroyed,2023-12-03,East Ukraine,Zaporizhzhia oblast,,,,,"-944,-954"
22039,Infantry fighting vehicles,BMP-1(P),Destroyed,2023-12-04,East Ukraine,Donetsk oblast,Pokrovsk raion,Marinka,47.95808730425884,37.51926959471467,-957
22041,Infantry fighting vehicles,BMP-3,Destroyed,2023-12-06,East Ukraine,Zaporizhzhia oblast,Polohy raion,Novoprokopivka,47.430232,35.814817,"-941,-944"
22043,Tanks,Unknown tank,Destroyed,2024-04-28,East Ukraine,Donetsk oblast,Pokrovsk raion,Marinka,47.958114499818,37.51110856423348,"-941,-944,-937"
22044,Tanks,Unknown tank,Destroyed,2023-11-28,East Ukraine,Donetsk oblast,Pokrovsk raion,Marinka,47.95826134,37.5108201,"-941,-944,-937,-948,-957"
22045,Infantry fighting vehicles,BMP-2(K),Destroyed,2023-11-28,East Ukraine,Donetsk oblast,Pokrovsk raion,Marinka,47.95818034,37.51107702,-957
22050,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Damaged,2023-12-01,East Ukraine,Kharkiv oblast,Kupiansk raion,Nova Tarasivka,49.664305,38.020475,
22052,Engineering,IMR-2(M) combat engineering vehicle,Destroyed,2024-04-28,East Ukraine,Donetsk oblast,Pokrovsk raion,Marinka,47.958142790035694,37.51096439550387,
22055,"Ambulances, medical vehicles",AS-4350.1 medical vehicle,Destroyed,2023-02-22,,,,,,,-950
22059,Transport,KamAZ 6x6,Destroyed,2022-11-30,East Ukraine,Luhansk oblast,,,,,
22061,Transport,Ural-4320,Destroyed,2023-12-05,East Ukraine,Donetsk oblast,Donetsk raion,Donetsk,47.977889,37.650889,"-944,-937"
22062,Infantry fighting vehicles,BTR-82A(M),Damaged,2023-12-05,East Ukraine,Zaporizhzhia oblast,Polohy raion,Robotyne,,,
22063,Transport,Ural-4320,Damaged,2023-12-02,,,,,,,
22064,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2023-08-25,East Ukraine,Donetsk oblast,Bakhmut raion,Klishchiivka,,,-957
22065,Self-propelled artillery,152mm 2S5 'Giatsint-S',Destroyed,2023-09-11,East Ukraine,Luhansk oblast,Svatove raion,,,,-944
22068,"Ambulances, medical vehicles",AS-4350.1 medical vehicle,Destroyed,2023-12-05,East Ukraine,Donetsk oblast,Horlivka raion,Panteleimonivka,48.212415,37.95496,-950
22073,Infantry fighting vehicles,BTR-82A(M),Destroyed,2023-10-19,East Ukraine,Donetsk oblast,Pokrovsk raion,Krasnohorivka ,48.2103196,37.69960763,
22074,Infantry fighting vehicles,BMP-2(K),Destroyed,2023-12-07,East Ukraine,Donetsk oblast,Pokrovsk raion,Stepove,48.20134,37.690119,"-941,-946"
22075,Infantry fighting vehicles,MT-LB,Destroyed,2023-12-05,East Ukraine,Donetsk oblast,Pokrovsk raion,Stepove,48.19833716023794,37.68887483263764,-941
22076,Tanks,T-80B,Destroyed,2023-12-05,East Ukraine,Donetsk oblast,Pokrovsk raion,Stepove,48.197167,37.69,-941
22077,Tanks,T-80 *,Destroyed,2023-12-05,East Ukraine,Donetsk oblast,Pokrovsk raion,Stepove,48.19825960504449,37.69094201557781,"-941,-944"
22081,Tanks,T-72B3,Destroyed,2023-12-06,East Ukraine,Luhansk oblast,Sievierodonetsk raion,Bilohorivka,48.9391613,38.2598484,"-941,-937,-957"
22082,Infantry fighting vehicles,MT-LB,Destroyed,2023-11-04,East Ukraine,Luhansk oblast,Sievierodonetsk raion,Kuzmyne,49.003253,38.139105,
22083,Infantry fighting vehicles,MT-LB,Destroyed,2023-11-04,East Ukraine,Luhansk oblast,Sievierodonetsk raion,Kuzmyne,49.003346,38.1391,
22085,Infantry fighting vehicles,BMD-4M,Destroyed,2023-12-05,South Ukraine,Kherson oblast,Kherson raion,Krynky,46.719917,33.072528,
22086,Infantry fighting vehicles,BTR-82A(M),Destroyed,2023-12-05,South Ukraine,Kherson oblast,Kherson raion,Krynky,,,-937
22087,Infantry fighting vehicles,MT-LB,Destroyed,2023-12-06,East Ukraine,Luhansk oblast,Sievierodonetsk raion,Dibrova,48.989389,38.105408,-957
22088,Self-propelled artillery,GAZ-66 with 2B9 'Vasilek' automatic mortar,Destroyed,2023-12-07,East Ukraine,Donetsk oblast,Horlivka raion,Horlivka,48.336537,37.952141,
22089,Infantry fighting vehicles,BMP-3,Destroyed,2023-12-06,East Ukraine,Donetsk oblast,Pokrovsk raion,Novomykhailivka,47.850306,37.514111,"-941,-944"
22090,Infantry fighting vehicles,BMP-3 688A-sb6-2KP,Destroyed,2023-12-06,East Ukraine,Donetsk oblast,Pokrovsk raion,Novomykhailivka,47.850306,37.514111,
22091,Infantry fighting vehicles,BMP-1(P),Destroyed,2023-12-06,East Ukraine,Donetsk oblast,Pokrovsk raion,Novomykhailivka,47.850306,37.514111,
22092,Transport,KamAZ 8x8 'Medved' artillery tractor,Destroyed,2023-11-14,East Ukraine,Luhansk oblast,,,,,
22093,Engineering,KamAZ 8x8 (for PP-2005 floating bridge system),Destroyed,2023-12-05,South Ukraine,Kherson oblast,Kherson raion,Kostohryzove,46.536309,32.864976,
22094,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Destroyed,2023-12-04,,,,,,,-941
22097,Towed artillery,100mm 2A29 MT-12 'Rapira' anti-tank gun,Destroyed,2023-12-07,East Ukraine,Zaporizhzhia oblast,Polohy raion,,,,
22099,Self-propelled artillery,120mm 2S34 'Khosta',Destroyed,2023-12-06,East Ukraine,Donetsk oblast,Donetsk raion,Yasynuvata,,,-957
22102,Transport,ZiL-131,Destroyed,2023-09-30,East Ukraine,Donetsk oblast,Donetsk raion,Yasynuvata,48.147337,37.842769,
22103,Infantry fighting vehicles,BMD-2,Destroyed,2023-09-06,,,,,,,
22105,Self-propelled artillery,122mm 2S1 'Gvozdika',Destroyed,2022-11-30,South Ukraine,Kherson oblast,,,,,-936
22108,Infantry fighting vehicles,BMD-2,Destroyed,2023-12-06,South Ukraine,Kherson oblast,Kherson raion,Krynky,46.710333,33.08125,"-941,-944,-947,-938"
22109,Infantry fighting vehicles,BMD-4M,Destroyed,2023-12-06,South Ukraine,Kherson oblast,Kherson raion,Krynky,46.710333,33.08125,"-941,-944,-938"
22110,Infantry fighting vehicles,BTR-82A(M),Damaged,2023-12-06,South Ukraine,Kherson oblast,Kakhovka raion,Korsunka,46.757139,33.197611,
22111,Infantry fighting vehicles,BTR-82A(M),Destroyed,2023-12-06,South Ukraine,Kherson oblast,Kherson raion,Krynky,46.754139,33.143278,
22112,Infantry fighting vehicles,BMD-2,Damaged,2023-12-05,South Ukraine,Kherson oblast,Kherson raion,Krynky,46.71946405348408,33.07574876905102,"-947,-938"
22115,Anti-aircraft systems,9A34M/35M TELAR (for 9K35 'Strela-10'),Damaged,2023-12-04,East Ukraine,Donetsk oblast,Bakhmut raion,Soledar,48.694111,38.067194,
22116,Infantry fighting vehicles,BMP-1(P),Destroyed,2023-12-08,East Ukraine,Donetsk oblast,Bakhmut raion,Andriivka,48.4999,37.9937,
22117,Infantry fighting vehicles,BMP-2 675-sb3KDZ,Destroyed,2023-12-08,East Ukraine,Donetsk oblast,Bakhmut raion,Andriivka,48.49895,37.99399,
22121,Self-propelled artillery,122mm 2S1 'Gvozdika',Destroyed,2022-11-30,South Ukraine,Kherson oblast,Beryslav raion,Charivne,,,-937
22122,Infantry fighting vehicles,BMP-1(P),Destroyed,2023-12-10,East Ukraine,Donetsk oblast,Pokrovsk raion,Novomykhailivka,47.85041034986274,37.5139367117155,-941
22125,Infantry fighting vehicles,BTR-82A(M),Destroyed,2024-02-09,East Ukraine,Donetsk oblast,Bakhmut raion,Andriivka,48.49042,37.98168,"-937,-938"
22126,Infantry fighting vehicles,BTR-80,Abandoned,2023-12-08,East Ukraine,Donetsk oblast,Bakhmut raion,Andriivka,48.491,37.98791,-956
22128,Infantry fighting vehicles,BTR-MDM 'Rakushka',Abandoned,2023-12-08,East Ukraine,Donetsk oblast,Bakhmut raion,Berkhivka,48.63217,37.9569,"-938,-956"
22129,Infantry fighting vehicles,BTR-D,Abandoned,2023-12-08,East Ukraine,Donetsk oblast,Bakhmut raion,Berkhivka,48.63271,37.95745,"-938,-956"
22130,Transport,GAZ-66,Captured,2023-11-08,,,,,,,"-937,-938"
22131,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2023-12-03,,,,,,,-957
22132,Tanks,T-80BVM,Destroyed,2023-12-01,,,,,,,"-941,-944"
22133,Infantry fighting vehicles,BMD-4M,Destroyed,2023-12-06,South Ukraine,Kherson oblast,Kherson raion,Krynky,46.710333,33.079972,"-941,-944"
22134,Infantry fighting vehicles,BMD-4M,Destroyed,2023-12-08,South Ukraine,Kherson oblast,Kherson raion,Krynky,46.728639,33.075528,-941
22135,Tanks,T-72B3 Obr. 2016,Abandoned,2023-10-22,East Ukraine,Donetsk oblast,Pokrovsk raion,Krasnohorivka ,48.197102205053305,37.72759887663179,"-937,-956"
22136,Infantry fighting vehicles,BMD-4M,Destroyed,2023-12-08,South Ukraine,Kherson oblast,Kherson raion,Krynky,46.727194,33.070389,"-941,-944"
22138,Infantry fighting vehicles,BMD-2,Destroyed,2023-12-08,South Ukraine,Kherson oblast,Kherson raion,Krynky,46.728972,33.074639,-938
22139,Infantry fighting vehicles,BMP-1(P),Destroyed,2023-12-06,East Ukraine,Zaporizhzhia oblast,Polohy raion,Robotyne,47.448931,35.792618,
22140,Infantry fighting vehicles,BMP-3,Destroyed,2023-12-06,East Ukraine,Zaporizhzhia oblast,Polohy raion,Robotyne,47.44897,35.79241,"-941,-944"
22141,Infantry fighting vehicles,BMP-3,Abandoned,2023-12-06,East Ukraine,Zaporizhzhia oblast,Polohy raion,Robotyne,47.448514,35.795774,-956
22143,Infantry fighting vehicles,BMD-4M,Destroyed,2023-12-09,South Ukraine,Kherson oblast,Kherson raion,Krynky,46.726417,33.070222,"-941,-944"
22144,Tanks,T-72 *,Destroyed,2023-10-22,East Ukraine,Donetsk oblast,Pokrovsk raion,Krasnohorivka ,48.20947559857506,37.71982672972284,-941
22146,Tanks,T-72 *,Abandoned,2023-10-22,East Ukraine,Donetsk oblast,Pokrovsk raion,Krasnohorivka ,48.20564237736726,37.71938136353406,"-957,-956"
22148,Infantry fighting vehicles,BMP-1(P),Destroyed,2023-10-22,East Ukraine,Donetsk oblast,Pokrovsk raion,Krasnohorivka ,48.206639,37.738861,-941
22155,Infantry mobility vehicles,KamAZ-63968 'Typhoon-K',Destroyed,2023-10-22,East Ukraine,Donetsk oblast,Pokrovsk raion,Novoselivka Druha,48.212417,37.762583,
22157,Tanks,T-72B,Destroyed,2023-11-30,East Ukraine,Donetsk oblast,Pokrovsk raion,Pisky,48.06729678321694,37.650517183355326,-937
22164,Tanks,T-72B3,Destroyed,2023-12-11,East Ukraine,Donetsk oblast,Pokrovsk raion,Stepove,48.19777073770794,37.68483152505016,-941
22165,Infantry fighting vehicles,BMP-2 675-sb3KDZ,Destroyed,2023-10-31,East Ukraine,Donetsk oblast,,,,,
22169,Transport,KamAZ 6x6 tanker,Captured,2022-05-31,South Ukraine,Mykolaiv oblast,,,,,-937
22170,Self-propelled artillery,Unknown SPG,Destroyed,2023-06-17,East Ukraine,Zaporizhzhia oblast,Polohy raion,Ocheretuvate ,47.355972,35.935694,"-941,-944"
22172,Anti-aircraft systems,Launcher for 'Buk',Damaged,2023-12-09,East Ukraine,Donetsk oblast,Donetsk raion,Makiivka,48.112139,38.048583,
22174,Infantry fighting vehicles,BMP-2(K),Destroyed,2023-07-31,East Ukraine,Donetsk oblast,Volnovakha raion,Staromaiorske,,,-941
22175,Transport,9T217 transloader (for 9K33M3 'Osa-AKM'),Destroyed,2023-10-10,Central Russia,Belgorod oblast,Valuyki raion,Biriuch,,,-937
22176,Infantry mobility vehicles,Remdiesel Z-STS 'Akhmat',Destroyed,2023-08-31,,,,,,,
22178,Infantry mobility vehicles,Ural-432009 'Ural-VV',Destroyed,2022-11-11,East Ukraine,Donetsk oblast,Bakhmut raion,,,,-954
22179,Transport,Ural-4320,Destroyed,2022-11-30,South Ukraine,Kherson oblast,Beryslav raion,Lozove,,,-937
22183,Helicopters,Ka-52 'Alligator' attack helicopter,Destroyed,2022-03-20,North Ukraine,Kyiv oblast,Bucha raion,Hostomel,50.58524,30.2513,-944
22184,Tanks,T-72B Obr. 2022,Destroyed,2023-12-09,South Ukraine,Kherson oblast,Kherson raion,Krynky,46.728639,33.075139,"-941,-944,-938,-957,-931"
22185,Infantry fighting vehicles,BMD-4M,Destroyed,2023-12-09,South Ukraine,Kherson oblast,Kherson raion,Krynky,46.726139,33.070222,"-941,-938"
22186,Infantry fighting vehicles,BTR-82A(M),Destroyed,2023-12-11,South Ukraine,Kherson oblast,Kherson raion,Krynky,46.73879254847549,33.10013449466828,
22187,Tanks,T-72B3 Obr. 2022,Destroyed,2023-12-27,South Ukraine,Kherson oblast,Kherson raion,Krynky,46.72994301331845,33.07740806572872,"-941,-938,-957,-931"
22188,Tanks,T-72B3 Obr. 2022,Destroyed,2023-12-11,South Ukraine,Kherson oblast,Kherson raion,Krynky,46.730692368864176,33.07936667089626,"-941,-938,-957,-931"
22189,Infantry fighting vehicles,BTR-82A(M),Destroyed,2023-12-11,South Ukraine,Kherson oblast,Kherson raion,Krynky,46.730667,33.144528,-937
22190,Infantry fighting vehicles,BTR-82A(M),Destroyed,2023-12-11,South Ukraine,Kherson oblast,Kherson raion,Krynky,46.727188977457146,33.146742897637594,
22191,Tanks,Unknown T-72 Obr. 2022 variant,Destroyed,2023-12-09,South Ukraine,Kherson oblast,Kherson raion,Krynky,46.7250967251,33.0644594768,"-938,-957,-931"
22192,Infantry fighting vehicles,BTR-82A(M),Destroyed,2023-12-10,South Ukraine,Kherson oblast,Kherson raion,Krynky,,,-951
22193,Infantry fighting vehicles,BTR-82A(M),Destroyed,2023-12-03,South Ukraine,Kherson oblast,,,,,-941
22194,Self-propelled artillery,152mm 2S19 'Msta-S',Damaged,2023-12-08,East Ukraine,Luhansk oblast,Sievierodonetsk raion,,,,
22198,Infantry fighting vehicles,BMP-1(P),Destroyed,2023-09-22,East Ukraine,Donetsk oblast,Bakhmut raion,Klishchiivka,,,
22199,Infantry fighting vehicles,BMD-2,Damaged,2023-12-09,East Ukraine,Donetsk oblast,Bakhmut raion,Bohdanivka,48.619964,37.920297,-957
22201,Transport,Ural-4320,Destroyed,2023-12-02,East Ukraine,Luhansk oblast,Sievierodonetsk raion,Maloriazantseve,48.892917,38.3714,
22202,Tanks,T-80BV,Destroyed,2023-12-10,East Ukraine,Donetsk oblast,Pokrovsk raion,Avdiivka,,,-957
22203,Tanks,T-72B Obr. 1989,Damaged,2023-10-26,East Ukraine,Luhansk oblast,Sievierodonetsk raion,Popasna,,,"-947,-929"
22204,Infantry fighting vehicles,BTR-80,Destroyed,2023-12-10,South Ukraine,Kherson oblast,,,,,
22206,Rocket and missile artillery,122mm 9P138 (for 9K55 'Grad-1'),Destroyed,2023-12-06,East Ukraine,Zaporizhzhia oblast,,,,,
22207,Infantry fighting vehicles,BMD-2,Damaged,2023-12-10,South Ukraine,Kherson oblast,Kherson raion,Krynky,46.726661,33.06879,-938
22210,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Destroyed,2023-06-02,East Ukraine,Luhansk oblast,Sievierodonetsk raion,Lysychansk,,,
22211,Infantry fighting vehicles,BMD-2,Destroyed,2023-12-11,South Ukraine,Kherson oblast,Kherson raion,Krynky,46.730139,33.077639,-938
22212,Infantry fighting vehicles,BTR-82A(M),Destroyed,2023-11-16,East Ukraine,Luhansk oblast,,,,,"-937,-946,-932"
22213,Tanks,T-62MV,Destroyed,2023-12-11,South Ukraine,Kherson oblast,Kherson raion,Krynky,,,
22214,Infantry fighting vehicles,BMD-4M,Destroyed,2023-10-16,East Ukraine,Donetsk oblast,Bakhmut raion,,,,"-941,-944,-938"
22215,Infantry fighting vehicles,BTR-82A(M),Destroyed,2023-12-12,South Ukraine,Kherson oblast,Kherson raion,Krynky,46.73860440261295,33.09902664112701,
22216,Infantry fighting vehicles,BTR-82A(M),Destroyed,2023-12-12,South Ukraine,Kherson oblast,Kherson raion,Krynky,46.7414075052798,33.106923679660895,
22221,Transport,Ural-4320 tanker,Destroyed,2022-03-31,South Ukraine,Kherson oblast,Kherson raion,Brylivka,,,-929
22222,Infantry fighting vehicles,BTR-82A(M),Destroyed,2022-03-31,South Ukraine,Kherson oblast,Kherson raion,Brylivka,,,"-937,-929"
22223,Transport,KamAZ 6x6 tanker,Destroyed,2022-03-31,South Ukraine,Kherson oblast,Kherson raion,Brylivka,,,
22225,Infantry fighting vehicles,BMP-2 675-sb3KDZ,Destroyed,2023-12-04,East Ukraine,Donetsk oblast,Pokrovsk raion,Marinka,47.95951,37.4912,-957
22227,Infantry fighting vehicles,BMP-1(P),Destroyed,2023-12-09,East Ukraine,Kharkiv oblast,Kupiansk raion,Pershotravneve,49.71875,37.869056,-957
22228,Tanks,T-80B,Destroyed,2023-12-11,East Ukraine,Luhansk oblast,Sievierodonetsk raion,Serebrianka reserve,48.964278,38.17025,"-941,-944,-937,-947,-938"
22230,Tanks,T-64BVK,Destroyed,2023-12-06,East Ukraine,Luhansk oblast,Sievierodonetsk raion,Zolotarivka,48.876111,38.250389,-937
22233,Tanks,T-72 *,Destroyed,2023-12-11,South Ukraine,Kherson oblast,Kherson raion,Krynky,,,-957
22234,Infantry fighting vehicles,BTR-80 or 82,Damaged,2023-11-06,East Ukraine,Zaporizhzhia oblast,Polohy raion,Novoprokopivka,47.430393,35.811813,
22236,Tanks,T-80BV,Destroyed,2024-02-29,East Ukraine,Donetsk oblast,Pokrovsk raion,Novomykhailivka,47.846458,37.491909,"-941,-938,-957,-931"
22237,Infantry fighting vehicles,BTR-82AT,Destroyed,2023-12-14,East Ukraine,Donetsk oblast,Pokrovsk raion,Krasnohorivka ,48.194778,37.732417,-947
22239,Tanks,Unknown T-72 Obr. 2022 variant,Abandoned,2023-12-13,East Ukraine,Donetsk oblast,Pokrovsk raion,Novomykhailivka,,,"-938,-948,-957,-956"
22240,Tanks,T-72 *,Abandoned,2023-12-13,East Ukraine,Donetsk oblast,Pokrovsk raion,Novomykhailivka,,,"-938,-957,-956"
22241,Tanks,T-80BV,Destroyed,2023-12-13,East Ukraine,Donetsk oblast,Pokrovsk raion,Novomykhailivka,47.8579271,37.5155171,"-941,-944,-954"
22242,Infantry fighting vehicles,MT-LB,Destroyed,2023-12-22,East Ukraine,Donetsk oblast,Pokrovsk raion,Novomykhailivka,47.8375532,37.48810359,
22246,Rocket and missile artillery,122mm 9P138 (for 9K55 'Grad-1'),Destroyed,2023-11-14,East Ukraine,Donetsk oblast,Bakhmut raion,,,,
22248,Infantry fighting vehicles,MT-LB,Destroyed,2022-11-30,East Ukraine,Kharkiv oblast,Izium raion,,,,-938
22249,Tanks,T-80BV,Destroyed,2023-12-12,East Ukraine,Kharkiv oblast,Kupiansk raion,Synkivka,49.775083,37.705806,"-941,-948,-957"
22252,Infantry fighting vehicles,BMP-2(K),Abandoned,2023-12-14,East Ukraine,Kharkiv oblast,Kupiansk raion,Synkivka,49.773016,37.705953,-957
22253,Infantry fighting vehicles,BMP-2(K),Abandoned,2023-12-14,East Ukraine,Kharkiv oblast,Kupiansk raion,Synkivka,49.772875,37.70618,-957
22254,Infantry fighting vehicles,BMP-2M 'Berezhok',Abandoned,2023-12-14,East Ukraine,Kharkiv oblast,Kupiansk raion,Synkivka,49.773005,37.706145,-957
22255,Infantry fighting vehicles,BMP-2(K),Abandoned,2023-12-14,East Ukraine,Kharkiv oblast,Kupiansk raion,Synkivka,49.773,37.70625,
22256,Tanks,T-80BVM,Destroyed,2023-12-25,East Ukraine,Kharkiv oblast,Kupiansk raion,Synkivka,49.773303,37.706213,"-941,-944,-957"
22259,Infantry fighting vehicles,BMP-2(K),Destroyed,2023-12-15,East Ukraine,Donetsk oblast,Pokrovsk raion,Stepove,48.196037,37.682516,-957
22260,Infantry fighting vehicles,BTR-80 or 82,Destroyed,2023-12-15,East Ukraine,Donetsk oblast,Pokrovsk raion,Stepove,48.196806,37.682873,-941
22261,Infantry fighting vehicles,BMP-2(K),Destroyed,2023-12-15,East Ukraine,Donetsk oblast,Pokrovsk raion,Stepove,48.19659702960003,37.68132118198178,-941
22262,Tanks,T-80BV,Destroyed,2023-12-04,East Ukraine,Donetsk oblast,Pokrovsk raion,Novomykhailivka,47.846494,37.491746,"-941,-944,-948,-954"
22263,Infantry fighting vehicles,BTR-82A(M),Destroyed,2023-12-15,South Ukraine,Kherson oblast,Kherson raion,Krynky,46.739667,33.098222,-941
22267,Infantry fighting vehicles,BMD-4M,Destroyed,2023-12-13,East Ukraine,Zaporizhzhia oblast,Polohy raion,Novopokrovka,47.47912,35.95501,-941
22268,Self-propelled artillery,240mm 2S4 'Tyulpan',Destroyed,2023-12-13,East Ukraine,Donetsk oblast,,,,,
22269,Self-propelled artillery,240mm 2S4 'Tyulpan',Destroyed,2023-12-13,East Ukraine,Donetsk oblast,,,,,
22270,Tanks,T-72B3 Obr. 2022,Destroyed,2024-01-02,South Ukraine,Kherson oblast,Kherson raion,Kozachi Laheri,46.706167,33.003167,"-941,-944,-957"
22271,Infantry fighting vehicles,BMD-2,Damaged,2023-12-13,South Ukraine,Kherson oblast,Kherson raion,Krynky,46.727806,33.070722,-938
22272,Tanks,Unknown tank,Destroyed,2023-12-11,East Ukraine,Donetsk oblast,Pokrovsk raion,Marinka,47.9555,37.49275,"-941,-957"
22274,Transport,Ural-4320,Destroyed,2023-11-19,South Ukraine,Kherson oblast,Kherson raion,Krynky,46.699528,33.079889,-944
22275,Infantry fighting vehicles,BMD-2,Destroyed,2023-12-13,East Ukraine,Zaporizhzhia oblast,Polohy raion,Verbove,47.465528,35.944944,
22283,Infantry fighting vehicles,BMP-3,Destroyed,2023-12-15,East Ukraine,Zaporizhzhia oblast,Polohy raion,Robotyne,47.450083,35.792028,"-941,-944,-937"
22284,Infantry fighting vehicles,BMP-2(K),Destroyed,2023-12-13,East Ukraine,Luhansk oblast,,,,,"-937,-932"
22286,Transport,Ural-4320,Destroyed,2022-03-31,East Ukraine,Luhansk oblast,Sievierodonetsk raion,Rubizhne,,,"-944,-954,-959"
22287,Transport,KamAZ 6x6,Destroyed,2022-03-31,East Ukraine,Luhansk oblast,Sievierodonetsk raion,Rubizhne,,,
22288,Transport,KamAZ 6x6,Destroyed,2022-03-31,East Ukraine,Luhansk oblast,Sievierodonetsk raion,Rubizhne,,,
22289,Transport,Ural-4320,Destroyed,2022-03-31,East Ukraine,Luhansk oblast,Sievierodonetsk raion,Rubizhne,,,
22292,Tanks,T-72B,Abandoned,2023-12-10,East Ukraine,Donetsk oblast,Pokrovsk raion,Vodiane,48.11156313002042,37.678557899456,"-937,-948,-957,-956"
22293,Infantry mobility vehicles,AMN-590951 'VPK-Ural',Abandoned,2023-12-10,East Ukraine,Donetsk oblast,Pokrovsk raion,Vodiane,48.10489902703274,37.63201591349536,"-957,-956"
22294,Infantry mobility vehicles,AMN-590951 'VPK-Ural',Destroyed,2023-12-20,East Ukraine,Donetsk oblast,Pokrovsk raion,Vodiane,48.10727610534318,37.63056980254653,
